,dt,bid_count,position_count,cash_value,positions_value,total_value
505,2021-09-10,0,100,7226.53224945066,155584.52699661255,162811.0592460632
506,2021-09-13,0,100,7226.53224945066,156059.34294891357,163285.87519836423
507,2021-09-14,0,100,7226.53224945066,154808.9581336975,162035.49038314816
508,2021-09-15,0,100,7226.53224945066,156254.79798316956,163481.3302326202
509,2021-09-16,0,100,7226.53224945066,155967.26486587524,163193.7971153259
510,2021-09-17,0,100,7226.53224945066,154978.1595840454,162204.69183349606
511,2021-09-20,0,100,7226.53224945066,152036.32481575012,159262.85706520078
512,2021-09-21,0,100,7226.53224945066,152062.1543865204,159288.68663597104
513,2021-09-22,0,100,7226.53224945066,153492.52261543274,160719.0548648834
514,2021-09-23,0,100,7226.53224945066,155471.79056739807,162698.32281684873
515,2021-09-24,0,100,7226.53224945066,155871.6322517395,163098.16450119016
516,2021-09-27,0,100,7226.53224945066,156214.90181159973,163441.4340610504
517,2021-09-28,0,100,7226.53224945066,153475.58121299744,160702.1134624481
518,2021-09-29,0,100,7226.53224945066,153924.49381446838,161151.02606391904
519,2021-09-30,0,100,7226.53224945066,151990.79570960999,159217.32795906064
520,2021-10-01,0,100,7226.53224945066,153453.46954917908,160680.00179862973
521,2021-10-04,0,100,7226.53224945066,152226.05191993713,159452.5841693878
522,2021-10-05,0,100,7226.53224945066,153725.04691314697,160951.57916259763
523,2021-10-06,0,100,7226.53224945066,154125.139919281,161351.67216873166
524,2021-10-07,0,100,7226.53224945066,155409.10794067383,162635.64019012448
525,2021-10-08,0,100,7226.53224945066,155147.35794830322,162373.89019775388
526,2021-10-11,0,100,7226.53224945066,154184.7368030548,161411.26905250546
527,2021-10-12,0,100,7226.53224945066,154157.95063591003,161384.4828853607
528,2021-10-13,0,100,7226.53224945066,154614.27580833435,161840.808057785
529,2021-10-14,0,100,7226.53224945066,157129.66339683533,164356.19564628598
530,2021-10-15,0,100,7226.53224945066,158717.91473388672,165944.44698333737
531,2021-10-18,0,100,7226.53224945066,159395.122505188,166621.65475463864
532,2021-10-19,0,100,7226.53224945066,160276.42641067505,167502.9586601257
533,2021-10-20,0,100,7226.53224945066,161031.8645515442,168258.39680099484
534,2021-10-21,0,100,7226.53224945066,161592.07498550415,168818.6072349548
535,2021-10-22,0,100,7226.53224945066,162143.689786911,169370.22203636167
536,2021-10-25,0,100,7226.53224945066,164897.0226612091,172123.55491065976
537,2021-10-26,0,100,7226.53224945066,165261.36845970154,172487.9007091522
538,2021-10-27,0,100,7226.53224945066,164203.52362632751,171430.05587577817
539,2021-10-28,0,100,7226.53224945066,166200.22053527832,173426.75278472897
540,2021-10-29,0,100,7226.53224945066,167171.83637809753,174398.3686275482
541,2021-11-01,0,100,7226.53224945066,169435.09331321716,176661.62556266782
542,2021-11-02,0,100,7226.53224945066,169572.64762115479,176799.17987060544
543,2021-11-03,0,100,7226.53224945066,171592.03534317017,178818.56759262082
544,2021-11-04,0,100,7226.53224945066,172763.29908370972,179989.83133316037
545,2021-11-05,0,100,7226.53224945066,172979.65092277527,180206.18317222592
546,2021-11-08,0,100,7226.53224945066,172217.50994682312,179444.04219627377
547,2021-11-09,0,100,7226.53224945066,168923.9484615326,176150.48071098325
548,2021-11-10,0,100,7226.53224945066,168955.3210029602,176181.85325241086
549,2021-11-11,0,100,7226.53224945066,169133.87174987793,176360.40399932858
550,2021-11-12,0,100,7226.53224945066,169324.90507888794,176551.4373283386
551,2021-11-15,0,100,7226.53224945066,168821.32793045044,176047.8601799011
552,2021-11-16,0,100,7226.53224945066,169859.13332939148,177085.66557884213
553,2021-11-17,0,100,7226.53224945066,169806.7642917633,177033.29654121396
554,2021-11-18,0,100,7226.53224945066,170193.942817688,177420.47506713864
555,2021-11-19,0,100,7226.53224945066,170468.82196044922,177695.35420989987
556,2021-11-22,0,100,7226.53224945066,170911.86311149597,178138.39536094663
557,2021-11-23,0,100,7226.53224945066,170542.4403400421,177768.97258949277
558,2021-11-24,0,100,7226.53224945066,170796.1807899475,178022.71303939816
559,2021-11-26,0,100,7226.53224945066,166949.37590408325,174175.9081535339
560,2021-11-29,0,100,7226.53224945066,169417.02081680298,176643.55306625363
561,2021-11-30,0,100,7226.53224945066,166303.2733783722,173529.80562782285
562,2021-12-01,0,100,7226.53224945066,163737.95690727234,170964.489156723
563,2021-12-02,0,100,7226.53224945066,165979.08429718018,173205.61654663083
564,2021-12-03,0,100,7226.53224945066,163811.18629837036,171037.71854782102
565,2021-12-06,0,100,7226.53224945066,165166.16457557678,172392.69682502744
566,2021-12-07,0,100,7226.53224945066,168596.99608421326,175823.5283336639
567,2021-12-08,0,100,7226.53224945066,168754.24420547485,175980.7764549255
568,2021-12-09,0,100,7226.53224945066,166691.51652145386,173918.0487709045
569,2021-12-10,0,100,7226.53224945066,168521.79461669922,175748.32686614987
570,2021-12-13,0,100,7226.53224945066,166064.39166641235,173290.923915863
571,2021-12-14,0,100,7226.53224945066,165344.54741096497,172571.07966041562
572,2021-12-15,0,100,7226.53224945066,168107.39934444427,175333.93159389493
573,2021-12-16,0,100,7226.53224945066,166706.733959198,173933.26620864865
574,2021-12-17,0,100,7226.53224945066,164680.429895401,171906.96214485166
575,2021-12-20,0,100,7226.53224945066,162539.27745246887,169765.80970191953
576,2021-12-21,0,100,7226.53224945066,165391.8903274536,172618.42257690427
577,2021-12-22,0,100,7226.53224945066,167966.70040512085,175193.2326545715
578,2021-12-23,0,100,7226.53224945066,170045.66947746277,177272.20172691342
579,2021-12-27,0,100,7226.53224945066,172438.16091537476,179664.6931648254
580,2021-12-28,0,100,7226.53224945066,172197.62493896484,179424.1571884155
581,2021-12-29,0,100,7226.53224945066,172324.12744522095,179550.6596946716
582,2021-12-30,0,100,7226.53224945066,171740.4457473755,178966.97799682614
583,2021-12-31,0,100,7226.53224945066,171302.5534248352,178529.08567428586
584,2022-01-03,0,100,7226.53224945066,175051.10104942322,182277.63329887387
585,2022-01-04,0,100,7226.53224945066,175029.39062309265,182255.9228725433
586,2022-01-05,0,100,7226.53224945066,171536.37873458862,178762.91098403928
587,2022-01-06,0,100,7226.53224945066,171316.88224983215,178543.4144992828
588,2022-01-07,0,100,7226.53224945066,170233.69537734985,177460.2276268005
589,2022-01-10,0,100,7226.53224945066,170654.44391441345,177880.9761638641
590,2022-01-11,0,100,7226.53224945066,171908.31740379333,179134.849653244
591,2022-01-12,0,100,7226.53224945066,172871.66437911987,180098.19662857053
592,2022-01-13,0,100,7226.53224945066,169979.37775802612,177205.91000747678
593,2022-01-14,0,100,7226.53224945066,170155.773563385,177382.30581283566
594,2022-01-18,0,100,7226.53224945066,167138.33472251892,174364.86697196958
595,2022-01-19,0,100,7226.53224945066,164820.07015419006,172046.60240364072
596,2022-01-20,0,100,7226.53224945066,163314.86668777466,170541.3989372253
597,2022-01-21,0,100,7226.53224945066,159842.06247138977,167068.59472084042
598,2022-01-24,0,100,7226.53224945066,159728.002035141,166954.53428459165
599,2022-01-25,0,100,7226.53224945066,158415.49512290955,165642.0273723602
600,2022-01-26,0,100,7226.53224945066,158401.7366962433,165628.26894569394
601,2022-01-27,0,100,7226.53224945066,155990.69009017944,163217.2223396301
602,2022-01-28,0,100,7226.53224945066,158964.93853378296,166191.4707832336
603,2022-01-31,0,100,7226.53224945066,162944.85097694397,170171.38322639462
604,2022-02-01,0,100,7226.53224945066,164317.3279953003,171543.86024475095
605,2022-02-02,0,100,7226.53224945066,164877.87378120422,172104.40603065488
606,2022-02-03,0,100,7226.53224945066,161755.2619380951,168981.79418754575
607,2022-02-04,0,100,7226.53224945066,162366.0125465393,169592.54479598996
608,2022-02-07,0,100,7226.53224945066,161837.12255859375,169063.6548080444
609,2022-02-08,0,100,7226.53224945066,163041.67970085144,170268.2119503021
610,2022-02-09,0,100,7226.53224945066,164965.74353027344,172192.2757797241
611,2022-02-10,0,100,7226.53224945066,161944.34389305115,169170.8761425018
612,2022-02-11,0,100,7226.53224945066,158532.12078094482,165758.65303039548
613,2022-02-14,0,100,7226.53224945066,158235.84534835815,165462.3775978088
614,2022-02-15,0,100,7226.53224945066,161309.3428249359,168535.87507438657
615,2022-02-16,0,100,7226.53224945066,161408.7982196808,168635.33046913144
616,2022-02-17,0,100,7226.53224945066,157578.58165550232,164805.11390495297
617,2022-02-18,0,100,7226.53224945066,156315.79656410217,163542.32881355283
618,2022-02-22,0,100,7226.53224945066,154314.06281471252,161540.59506416318
619,2022-02-23,0,100,7226.53224945066,151062.87874603271,158289.41099548337
620,2022-02-24,0,100,7226.53224945066,152668.4439163208,159894.97616577146
621,2022-02-25,0,100,7226.53224945066,156360.20940971375,163586.7416591644
622,2022-02-28,0,100,7226.53224945066,156931.98128318787,164158.51353263852
623,2022-03-01,0,100,7226.53224945066,154341.64262199402,161568.17487144467
624,2022-03-02,0,100,7226.53224945066,157307.02737426758,164533.55962371823
625,2022-03-03,0,100,7226.53224945066,156028.8210811615,163255.35333061215
626,2022-03-04,0,100,7226.53224945066,154859.30555915833,162085.83780860898
627,2022-03-07,0,100,7226.53224945066,150522.23478507996,157748.7670345306
628,2022-03-08,0,100,7226.53224945066,150015.8145122528,157242.34676170346
629,2022-03-09,0,100,7226.53224945066,153915.29462623596,161141.82687568662
630,2022-03-10,0,100,7226.53224945066,152998.62211036682,160225.15435981748
631,2022-03-11,0,100,7226.53224945066,150818.2891368866,158044.82138633725
632,2022-03-14,0,100,7226.53224945066,149888.71127319336,157115.243522644
633,2022-03-15,0,100,7226.53224945066,153144.90350151062,160371.43575096127
634,2022-03-16,0,100,7226.53224945066,156564.11996650696,163790.6522159576
635,2022-03-17,0,100,7226.53224945066,158903.69939994812,166130.23164939877
636,2022-03-18,0,100,7226.53224945066,160838.10072135925,168064.6329708099
637,2022-03-21,0,100,7226.53224945066,160928.0027141571,168154.53496360776
638,2022-03-22,0,100,7226.53224945066,163697.36236190796,170923.8946113586
639,2022-03-23,0,100,7226.53224945066,161751.80837249756,168978.3406219482
640,2022-03-24,0,100,7226.53224945066,164007.7117176056,171234.24396705625
641,2022-03-25,0,100,7226.53224945066,164617.66178703308,171844.19403648374
642,2022-03-28,0,100,7226.53224945066,166828.89225578308,174055.42450523374
643,2022-03-29,0,100,7226.53224945066,168587.92356681824,175814.4558162689
644,2022-03-30,0,100,7226.53224945066,167565.82591438293,174792.3581638336
645,2022-03-31,0,100,7226.53224945066,164918.6830482483,172145.21529769895
646,2022-04-01,0,100,7226.53224945066,165257.15561294556,172483.6878623962
647,2022-04-04,0,100,7226.53224945066,167157.94074440002,174384.47299385068
648,2022-04-05,0,100,7226.53224945066,164342.42743301392,171568.95968246457
649,2022-04-06,0,100,7226.53224945066,162577.14033699036,169803.672586441
650,2022-04-07,0,100,7226.53224945066,163459.13858413696,170685.67083358762
651,2022-04-08,0,100,7226.53224945066,162790.50925254822,170017.04150199887
652,2022-04-11,0,100,7226.53224945066,159878.19779777527,167104.73004722592
653,2022-04-12,0,100,7226.53224945066,159582.51149749756,166809.0437469482
654,2022-04-13,0,100,7226.53224945066,161483.1790523529,168709.71130180356
655,2022-04-14,0,100,7226.53224945066,159781.40788078308,167007.94013023374
656,2022-04-18,0,100,7226.53224945066,159982.55256652832,167209.08481597897
657,2022-04-19,0,100,7226.53224945066,162437.42749977112,169663.95974922177
658,2022-04-20,0,100,7226.53224945066,161429.52870368958,168656.06095314023
659,2022-04-21,0,100,7226.53224945066,160271.02968978882,167497.56193923947
660,2022-04-22,0,100,7226.53224945066,156301.16309165955,163527.6953411102
661,2022-04-25,0,100,7226.53224945066,156704.5725955963,163931.10484504697
662,2022-04-26,0,100,7226.53224945066,150857.03881645203,158083.57106590268
663,2022-04-27,0,100,7226.53224945066,150855.54432678223,158082.07657623288
664,2022-04-28,0,100,7226.53224945066,153828.22180747986,161054.7540569305
665,2022-04-29,0,100,7226.53224945066,149056.90985679626,156283.44210624692
666,2022-05-02,0,100,7226.53224945066,150526.5360774994,157753.06832695004
667,2022-05-03,0,100,7226.53224945066,151287.8485774994,158514.38082695004
668,2022-05-04,0,100,7226.53224945066,156325.07761383057,163551.60986328122
669,2022-05-05,0,100,7226.53224945066,150780.5382385254,158007.07048797605
670,2022-05-06,0,100,7226.53224945066,150158.80563545227,157385.33788490292
671,2022-05-09,0,100,7226.53224945066,145163.96153259277,152390.49378204343
672,2022-05-10,0,100,7226.53224945066,145322.544921875,152549.07717132565
673,2022-05-11,0,100,7226.53224945066,142539.968832016,149766.50108146665
674,2022-05-12,0,100,7226.53224945066,142394.85809707642,149621.39034652707
675,2022-05-13,0,100,7226.53224945066,145825.53964233398,153052.07189178464
676,2022-05-16,0,100,7226.53224945066,144754.41100120544,151980.9432506561
677,2022-05-17,0,100,7226.53224945066,147856.7101802826,155083.24242973325
678,2022-05-18,0,100,7226.53224945066,141563.5658378601,148790.09808731076
679,2022-05-19,0,100,7226.53224945066,140480.21951675415,147706.7517662048
680,2022-05-20,0,100,7226.53224945066,139782.04652023315,147008.5787696838
681,2022-05-23,0,100,7226.53224945066,142166.69555854797,149393.22780799863
682,2022-05-24,0,100,7226.53224945066,140848.38348197937,148074.91573143002
683,2022-05-25,0,100,7226.53224945066,142583.82178878784,149810.3540382385
684,2022-05-26,0,100,7226.53224945066,145830.51660728455,153057.0488567352
685,2022-05-27,0,100,7226.53224945066,149622.3369998932,156848.86924934384
686,2022-05-31,0,100,7226.53224945066,148791.9910144806,156018.52326393125
687,2022-06-01,0,100,7226.53224945066,147426.78203773499,154653.31428718564
688,2022-06-02,0,100,7226.53224945066,150262.27032661438,157488.80257606503
689,2022-06-03,0,100,7226.53224945066,147176.79615020752,154403.32839965817
690,2022-06-06,0,100,7226.53224945066,147631.4998664856,154858.03211593625
691,2022-06-07,0,100,7226.53224945066,148890.92315483093,156117.4554042816
692,2022-06-08,0,100,7226.53224945066,147524.7592830658,154751.29153251645
693,2022-06-09,0,100,7226.53224945066,144557.4155921936,151783.94784164426
694,2022-06-10,0,100,7226.53224945066,140535.7020702362,147762.23431968686
695,2022-06-13,0,100,7226.53224945066,135069.9695739746,142296.50182342526
696,2022-06-14,0,100,7226.53224945066,135091.70810127258,142318.24035072324
697,2022-06-15,0,100,7226.53224945066,137190.55199241638,144417.08424186704
698,2022-06-16,0,100,7226.53224945066,132462.8640575409,139689.39630699155
699,2022-06-17,0,100,7226.53224945066,132586.01889038086,139812.5511398315
700,2022-06-21,0,100,7226.53224945066,136702.5419216156,143929.07417106626
701,2022-06-22,0,100,7226.53224945066,136358.4716758728,143585.00392532346
702,2022-06-23,0,100,7226.53224945066,137154.11044883728,144380.64269828793
703,2022-06-24,0,100,7226.53224945066,141510.46614456177,148736.99839401242
704,2022-06-27,0,100,7226.53224945066,141103.64359092712,148330.17584037778
705,2022-06-28,0,100,7226.53224945066,138363.07599067688,145589.60824012753
706,2022-06-29,0,100,7226.53224945066,137757.30447769165,144983.8367271423
707,2022-06-30,0,100,7226.53224945066,136655.50551605225,143882.0377655029
708,2022-07-01,0,100,7226.53224945066,137875.93034362793,145102.46259307858
709,2022-07-05,0,100,7226.53224945066,137770.03380012512,144996.56604957578
710,2022-07-06,0,100,7226.53224945066,137893.41991996765,145119.9521694183
711,2022-07-07,0,100,7226.53224945066,140305.74667167664,147532.2789211273
712,2022-07-08,0,100,7226.53224945066,140536.09994888306,147762.6321983337
713,2022-07-11,0,100,7226.53224945066,138419.589012146,145646.12126159665
714,2022-07-12,0,100,7226.53224945066,137506.41537475586,144732.9476242065
715,2022-07-13,0,100,7226.53224945066,137025.61529922485,144252.1475486755
716,2022-07-14,0,100,7226.53224945066,136616.19067382812,143842.72292327878
717,2022-07-15,0,100,7226.53224945066,139219.38103485107,146445.91328430173
718,2022-07-18,0,100,7226.53224945066,138336.15765571594,145562.6899051666
719,2022-07-19,0,100,7226.53224945066,141888.72832489014,149115.2605743408
720,2022-07-20,0,100,7226.53224945066,142390.53387451172,149617.06612396237
721,2022-07-21,0,100,7226.53224945066,144878.45113563538,152104.98338508603
722,2022-07-22,0,100,7226.53224945066,144059.2205028534,151285.75275230405
723,2022-07-25,0,100,7226.53224945066,144256.68918800354,151483.2214374542
724,2022-07-26,0,100,7226.53224945066,142404.68747329712,149631.21972274777
725,2022-07-27,0,100,7226.53224945066,145864.62703323364,153091.1592826843
726,2022-07-28,0,100,7226.53224945066,147561.31519508362,154787.84744453427
727,2022-07-29,0,100,7226.53224945066,149819.3534526825,157045.88570213315
728,2022-08-01,0,100,7226.53224945066,149805.3072166443,157031.83946609494
729,2022-08-02,0,100,7226.53224945066,148841.48655319214,156068.0188026428
730,2022-08-03,0,100,7226.53224945066,151073.72688484192,158300.25913429257
731,2022-08-04,0,100,7226.53224945066,150885.4885787964,158112.02082824704
732,2022-08-05,0,100,7226.53224945066,149618.19839286804,156844.7306423187
733,2022-08-08,0,100,7226.53224945066,149577.3773765564,156803.90962600705
734,2022-08-09,0,100,7226.53224945066,148680.24594688416,155906.7781963348
735,2022-08-10,0,100,7226.53224945066,151940.16629600525,159166.6985454559
736,2022-08-11,0,100,7226.53224945066,151794.72228622437,159021.25453567502
737,2022-08-12,0,100,7226.53224945066,154813.42210006714,162039.9543495178
738,2022-08-15,0,100,7226.53224945066,155953.96309661865,163180.4953460693
739,2022-08-16,0,100,7226.53224945066,156273.59765625,163500.12990570065
740,2022-08-17,0,100,7226.53224945066,155014.23938941956,162240.7716388702
741,2022-08-18,0,100,7226.53224945066,155378.82852172852,162605.36077117917
742,2022-08-19,0,100,7226.53224945066,153557.28414154053,160783.81639099118
743,2022-08-22,0,100,7226.53224945066,150354.58093070984,157581.1131801605
744,2022-08-23,0,100,7226.53224945066,150425.9873943329,157652.51964378354
745,2022-08-24,0,100,7226.53224945066,150722.90722465515,157949.4394741058
746,2022-08-25,0,100,7226.53224945066,152492.0541419983,159718.58639144895
747,2022-08-26,0,100,7226.53224945066,147643.73168182373,154870.26393127438
748,2022-08-29,0,100,7226.53224945066,146678.78924751282,153905.32149696347
749,2022-08-30,0,100,7226.53224945066,144936.8039779663,152163.33622741696
750,2022-08-31,0,100,7226.53224945066,143806.18794631958,151032.72019577023
751,2022-09-01,0,100,7226.53224945066,144469.82110214233,151696.353351593
752,2022-09-02,0,100,7226.53224945066,142717.9345111847,149944.46676063535
753,2022-09-06,0,100,7226.53224945066,142471.71566009521,149698.24790954587
754,2022-09-07,0,100,7226.53224945066,145097.92412757874,152324.4563770294
755,2022-09-08,0,100,7226.53224945066,146368.6706390381,153595.20288848874
756,2022-09-09,0,100,7226.53224945066,148698.90007972717,155925.43232917783
