,dt,bid_count,position_count,cash_value,positions_value,total_value,bah
256,2020-09-15,2,9,18559.00414428715,88672.13687896729,107231.14102325443,121250.60880826086
257,2020-09-16,0,9,18559.00414428715,87708.6088180542,106267.61296234134,120869.27633138005
258,2020-09-17,0,9,18559.00414428715,87346.72260284424,105905.72674713138,119787.06152530026
259,2020-09-18,1,10,16137.995950317425,88558.71868133545,104696.71463165287,119136.70238683613
260,2020-09-21,1,11,12716.772018432659,91784.71412658691,104501.48614501957,117755.85401973219
261,2020-09-22,0,11,12716.772018432659,93118.62564086914,105835.3976593018,117950.89268583538
262,2020-09-23,0,11,12716.772018432659,90735.78128814697,103452.55330657963,114797.2525776038
263,2020-09-24,1,12,251.50351715092074,103966.97311401367,104218.4766311646,115099.83820848184
264,2020-09-25,1,11,2498.3289478302427,103237.65487670898,105735.98382453923,116863.33195655058
265,2020-09-28,0,11,2498.3289478302427,105198.14472198486,107696.47366981511,118890.54002889943
266,2020-09-29,0,11,2498.3289478302427,104535.27870178223,107033.60764961247,118319.19764557417
267,2020-09-30,2,11,3576.6438457489444,104310.56804656982,107887.21189231877,119627.51023260877
268,2020-10-01,0,11,3576.6438457489444,105320.21465301514,108896.85849876408,120479.3144383103
269,2020-10-02,0,11,3576.6438457489444,103610.37521362305,107187.01905937199,118951.51150662098
270,2020-10-05,1,10,24208.865433883708,84941.7163848877,109150.5818187714,121147.20947087677
271,2020-10-06,1,11,10286.675080490153,97840.26355743408,108126.93863792424,119581.04124071772
272,2020-10-07,0,11,10286.675080490153,99383.47339630127,109670.14847679142,121960.9473434263
273,2020-10-08,0,11,10286.675080490153,100223.65856170654,110510.3336421967,122905.46157690149
274,2020-10-09,1,11,10286.675080490153,101390.38581848145,111677.0608989716,123871.73701167916
275,2020-10-12,1,12,8453.761657333414,104674.64027404785,113128.40193138126,125425.30414280793
276,2020-10-13,0,12,8453.761657333414,104429.73670959473,112883.49836692814,124998.02112079153
277,2020-10-14,0,12,8453.761657333414,104061.32469177246,112515.08634910587,124557.9330830273
278,2020-10-15,2,12,15007.260053634685,97227.20909118652,112234.46914482121,124245.68311627283
279,2020-10-16,0,12,15007.260053634685,97520.14331817627,112527.40337181096,124469.07039808283
280,2020-10-19,0,12,15007.260053634685,96160.30521392822,111167.56526756291,122580.78142216831
281,2020-10-20,1,11,17834.25807228093,93735.49461364746,111569.7526859284,122933.24193876456
282,2020-10-21,1,12,1145.3774753571015,110139.46418762207,111284.84166297918,122363.23434587051
283,2020-10-22,0,12,1145.3774753571015,110812.8282546997,111958.20573005681,123138.55618626274
284,2020-10-23,0,12,1145.3774753571015,111042.82264709473,112188.20012245183,123218.1003954499
285,2020-10-26,0,12,1145.3774753571015,108961.2382888794,110106.6157642365,120979.38861652082
286,2020-10-27,1,12,1145.3774753571015,108340.58837890625,109485.96585426336,120289.71365457965
287,2020-10-28,0,12,1145.3774753571015,105029.07962799072,106174.45710334783,116204.50420243936
288,2020-10-29,0,12,1145.3774753571015,106149.02114868164,107294.39862403875,117471.51044622915
289,2020-10-30,2,11,17006.091257095384,90245.95127105713,107252.04252815251,116211.71897308755
290,2020-11-02,0,11,17006.091257095384,91365.66104888916,108371.75230598454,118050.07438761796
291,2020-11-03,1,12,4579.287593460131,104807.45334625244,109386.74093971257,120442.85482797047
292,2020-11-04,0,12,4579.287593460131,106277.68630981445,110856.97390327459,122247.35085496958
293,2020-11-05,1,11,6933.241058731127,106380.06610870361,113313.30716743474,124850.7565343571
294,2020-11-06,1,11,6933.241058731127,106795.56007385254,113728.80113258367,124727.97626202177
295,2020-11-09,1,12,440.7424900055412,115423.94599914551,115864.68848915104,126279.5593144712
296,2020-11-10,1,11,9499.23790473943,107372.02682495117,116871.2647296906,126439.36086862012
297,2020-11-11,0,11,9499.23790473943,107845.89710235596,117345.13500709539,127326.63225093391
298,2020-11-12,1,11,9499.23790473943,107002.74658203125,116501.98448677069,126001.35222364638
299,2020-11-13,0,11,9499.23790473943,108463.12866210938,117962.36656684881,127671.49802779684
300,2020-11-16,0,11,9499.23790473943,110371.27342224121,119870.51132698065,129178.62159963048
301,2020-11-17,0,11,9499.23790473943,109455.39073944092,118954.62864418035,129388.26023865317
302,2020-11-18,1,11,9499.23790473943,108964.38674926758,118463.62465400701,129159.54400960257
303,2020-11-19,0,11,9499.23790473943,109351.48239135742,118850.72029609686,129843.16970325397
304,2020-11-20,1,10,11337.165210723926,107232.69653320312,118569.86174392705,128982.97047055085
305,2020-11-23,0,10,11337.165210723926,108114.20783996582,119451.37305068974,130740.16754744899
306,2020-11-24,1,11,8554.11005783086,112572.36557006836,121126.47562789921,133699.54809587597
307,2020-11-25,1,10,25998.970668792776,94687.93468475342,120686.9053535462,133705.8481285967
308,2020-11-27,1,11,22320.596270752,98406.70108795166,120727.29735870365,134086.07858627324
309,2020-11-30,2,11,19132.08639373784,101318.06221008301,120450.14860382085,132967.46162961834
310,2020-12-01,0,11,19132.08639373784,102615.41957855225,121747.50597229009,134461.68934980867
311,2020-12-02,0,11,19132.08639373784,103762.0698928833,122894.15628662115,134529.77903907694
312,2020-12-03,1,12,16297.531504821825,106998.45905303955,123295.99055786137,135032.3736330552
313,2020-12-04,0,12,16297.531504821825,109118.28994750977,125415.82145233158,136524.79704567738
314,2020-12-07,0,12,16297.531504821825,108321.90532684326,124619.43683166508,137086.51132227964
315,2020-12-08,0,12,16297.531504821825,108916.82720184326,125214.35870666508,137510.8810238556
316,2020-12-09,1,13,12405.640410614062,112670.39413452148,125076.03454513554,136107.19983162897
317,2020-12-10,1,12,16336.164259338428,108755.3243637085,125091.48862304693,136296.7109964207
318,2020-12-11,0,12,16336.164259338428,109625.17166137695,125961.33592071538,135590.76464446774
319,2020-12-14,0,12,16336.164259338428,107766.05014801025,124102.21440734869,135543.91022092314
320,2020-12-15,2,12,9271.357521057178,115897.65491485596,125169.01243591313,136730.28585371794
321,2020-12-16,0,12,9271.357521057178,116002.96382904053,125274.3213500977,136564.18755072317
322,2020-12-17,0,12,9271.357521057178,116669.96555328369,125941.32307434086,138013.05841341117
323,2020-12-18,1,13,4121.335375213672,121198.23627471924,125319.57164993291,138502.1690102877
324,2020-12-21,1,13,4121.335375213672,121139.75429534912,125261.0896705628,137198.775800507
325,2020-12-22,0,13,4121.335375213672,120286.96765899658,124408.30303421026,136354.59889237495
326,2020-12-23,0,13,4121.335375213672,121049.60708618164,125170.94246139532,136756.05835533576
327,2020-12-24,1,13,4121.335375213672,121235.59226989746,125356.92764511114,137317.66478024825
328,2020-12-28,0,13,4121.335375213672,122120.89080810547,126242.22618331914,138001.47947112494
329,2020-12-29,0,13,4121.335375213672,121989.22843933105,126110.56381454473,137871.32779357303
330,2020-12-30,2,12,18039.07856674199,108892.23461151123,126931.31317825321,138673.681560043
331,2020-12-31,0,12,18039.07856674199,109570.61710357666,127609.69567031864,139911.25905572766
332,2021-01-04,0,12,18039.07856674199,107851.38778686523,125890.46635360722,138695.63552356968
333,2021-01-05,1,11,26726.269129180957,100567.10033416748,127293.36946334844,139758.09175882567
334,2021-01-06,1,12,16636.963466644338,111453.1702041626,128090.13367080694,141563.42488351272
335,2021-01-07,0,12,16636.963466644338,112134.19818878174,128771.16165542608,144277.9106443276
336,2021-01-08,0,12,16636.963466644338,112716.17221832275,129353.1356849671,146241.14492005674
337,2021-01-11,0,12,16636.963466644338,112757.63816833496,129394.6016349793,144790.96527872235
338,2021-01-12,1,12,16636.963466644338,112526.4461517334,129163.40961837774,145672.03999565088
339,2021-01-13,0,12,16636.963466644338,113048.42109680176,129685.3845634461,146145.83904327592
340,2021-01-14,0,12,16636.963466644338,113680.75065612793,130317.71412277228,145827.46631684288
341,2021-01-15,2,12,11967.932209014942,116545.48568725586,128513.4178962708,144363.97997122272
342,2021-01-19,0,12,11967.932209014942,118062.41035461426,130030.3425636292,145733.889123606
343,2021-01-20,1,11,17968.64629287725,112594.8501586914,130563.49645156866,147237.59390503372
344,2021-01-21,1,11,2466.922257232718,126646.49028778076,129113.41254501347,146792.91512067075
345,2021-01-22,0,11,2466.922257232718,126689.3856048584,129156.30786209111,146332.77431333478
346,2021-01-25,1,10,7741.071524047904,121843.46294403076,129584.53446807867,147086.65519339824
347,2021-01-26,0,10,7741.071524047904,122398.72741699219,130139.79894104009,146717.27917091292
348,2021-01-27,1,11,171.60872039800142,126102.45132446289,126274.06004486089,142574.98610589173
349,2021-01-28,0,11,171.60872039800142,127950.63571929932,128122.24443969732,143785.0746216273
350,2021-01-29,0,11,171.60872039800142,124959.11083221436,125130.71955261235,140721.93205325498
351,2021-02-01,0,11,171.60872039800142,125452.85511016846,125624.46383056646,142920.21261012662
352,2021-02-02,0,11,171.60872039800142,127577.7717590332,127749.3804794312,145680.53335542855
353,2021-02-03,1,11,171.60872039800142,127515.43140411377,127687.04012451177,145348.76363885103
354,2021-02-04,0,11,171.60872039800142,127946.33274078369,128117.94146118169,146915.81186520038
355,2021-02-05,1,10,31570.626365661676,97108.53519439697,128679.16156005865,147540.37625189984
356,2021-02-08,0,10,31570.626365661676,98405.23891448975,129975.86528015143,148903.138462445
357,2021-02-09,1,11,10015.602854919489,119047.21965789795,129062.82251281744,148456.1459462357
358,2021-02-10,1,10,19762.658270263728,108426.51748657227,128189.17575683599,147536.07211879647
359,2021-02-11,0,10,19762.658270263728,108180.6489944458,127943.30726470953,147831.30850800208
360,2021-02-12,1,10,16492.99532394415,111666.40396118164,128159.3992851258,148556.717685265
361,2021-02-16,0,10,16492.99532394415,112857.56378173828,129350.55910568243,148368.32032932036
362,2021-02-17,0,10,16492.99532394415,112793.62983703613,129286.62516098029,148464.16972902144
363,2021-02-18,1,11,11883.670333862363,116072.59826660156,127956.26860046393,147578.8288786053
364,2021-02-19,0,11,11883.670333862363,117383.54721069336,129267.21754455572,147100.0385621569
365,2021-02-22,0,11,11883.670333862363,117539.38369750977,129423.05403137213,145333.56285263298
366,2021-02-23,0,11,11883.670333862363,117891.56799316406,129775.23832702643,145023.65444861958
367,2021-02-24,1,12,6666.779258728085,126908.36296081543,133575.14221954352,147633.49865809293
368,2021-02-25,1,11,16688.849642944395,113108.16993713379,129797.01958007818,143549.6347859267
369,2021-02-26,0,11,16688.849642944395,111628.94515991211,128317.7948028565,142424.0549882028
370,2021-03-01,0,11,16688.849642944395,115207.55271911621,131896.40236206062,146102.82767196596
371,2021-03-02,0,11,16688.849642944395,114578.62815856934,131267.47780151374,144776.7723622418
372,2021-03-03,1,11,16688.849642944395,115281.0230255127,131969.8726684571,142874.98257950792
373,2021-03-04,0,11,16688.849642944395,114204.36096191406,130893.21060485845,140602.12942705484
374,2021-03-05,1,10,23959.6480148316,108530.94100952148,132490.58902435307,142533.34056157188
375,2021-03-08,0,10,23959.6480148316,109900.82473754883,133860.47275238042,141659.94786553446
376,2021-03-09,1,11,3733.8630630493717,130309.98306274414,134043.84612579353,145116.52337755088
377,2021-03-10,1,10,14151.896678161675,122041.9849395752,136193.88161773686,146234.94609399265
378,2021-03-11,0,10,14151.896678161675,122538.17520141602,136690.07187957768,147805.96644516138
379,2021-03-12,1,11,261.7190750122609,138584.33532714844,138846.0544021607,148224.4603968014
380,2021-03-15,2,10,19898.366526794493,119928.48701477051,139826.853541565,149034.62026050666
381,2021-03-16,0,10,19898.366526794493,118366.11137390137,138264.47790069587,148182.59773084626
382,2021-03-17,0,10,19898.366526794493,119855.75408935547,139754.12061614997,149208.76474356235
383,2021-03-18,1,11,8309.214283752499,129537.57247924805,137846.78676300053,146798.278870979
384,2021-03-19,0,11,8309.214283752499,128680.51414489746,136989.72842864995,146783.29598659938
385,2021-03-22,0,11,8309.214283752499,128892.61131286621,137201.8255966187,147737.80252909588
386,2021-03-23,0,11,8309.214283752499,126617.49687194824,134926.71115570073,146340.06597967644
387,2021-03-24,1,11,8309.214283752499,125935.80856323242,134245.0228469849,145129.7120646566
388,2021-03-25,1,10,13400.730890655575,122079.45747375488,135480.18836441045,146385.3153955864
389,2021-03-26,0,10,13400.730890655575,124238.95149230957,137639.68238296514,148426.42600173663
390,2021-03-29,0,10,13400.730890655575,124849.80163574219,138250.53252639776,148279.6158684102
391,2021-03-30,2,9,25357.195302581847,112834.5703125,138191.76561508185,148492.7962294557
392,2021-03-31,0,9,25357.195302581847,113051.67388916016,138408.869191742,149237.05119947935
393,2021-04-01,0,9,25357.195302581847,113568.63288879395,138925.8281913758,150311.09333816596
394,2021-04-05,1,8,38968.37511520392,101810.72845458984,140779.10356979375,152647.7106211129
395,2021-04-06,1,9,32688.665089416565,107683.05854797363,140371.72363739018,152567.485993922
396,2021-04-07,0,9,32688.665089416565,107211.2045288086,139899.86961822514,152255.5460166009
397,2021-04-08,0,9,32688.665089416565,107207.3226928711,139895.98778228764,152917.1287844073
398,2021-04-09,1,10,13264.08720245367,127458.54225158691,140722.62945404058,153700.82351103978
399,2021-04-12,1,11,10212.621773529108,130555.44166564941,140768.0634391785,154385.93919578602
400,2021-04-13,0,11,10212.621773529108,130384.97200012207,140597.59377365117,155695.4132049815
401,2021-04-14,0,11,10212.621773529108,130487.93830871582,140700.56008224492,154878.40621416926
402,2021-04-15,2,10,23844.227266693168,117066.15295410156,140910.38022079473,156395.26255185995
403,2021-04-16,0,10,23844.227266693168,117282.16304779053,141126.3903144837,156887.52942656248
404,2021-04-19,0,10,23844.227266693168,116129.42504882812,139973.6523155213,155632.25661771014
405,2021-04-20,1,9,43664.73934555059,93590.4878616333,137255.2272071839,154452.31571018175
406,2021-04-21,1,9,43664.73934555059,95037.09774017334,138701.83708572394,156070.39146270356
407,2021-04-22,0,9,43664.73934555059,94223.33068847656,137888.07003402716,154269.38600808434
408,2021-04-23,0,9,43664.73934555059,94290.3772354126,137955.1165809632,155808.498982545
409,2021-04-26,0,9,43664.73934555059,94404.85973358154,138069.59907913214,156108.12068406754
410,2021-04-27,1,10,30224.934261322072,108001.01833343506,138225.95259475714,155671.1594665726
411,2021-04-28,0,10,30224.934261322072,106757.67707824707,136982.61133956915,155503.2071186329
412,2021-04-29,0,10,30224.934261322072,108062.81471252441,138287.7489738465,156198.48362333796
413,2021-04-30,2,10,37806.511251068165,99516.02439880371,137322.53564987186,155928.60196604274
414,2021-05-03,1,10,37806.511251068165,99990.65170288086,137797.162953949,156268.8248310879
415,2021-05-04,0,10,37806.511251068165,99575.4451751709,137381.95642623905,155411.5218674632
416,2021-05-05,1,9,48305.97424087529,88804.72869873047,137110.70293960575,155990.1419620174
417,2021-05-06,1,10,35163.83055191045,102747.27382659912,137911.10437850957,157316.68186414815
418,2021-05-07,0,10,35163.83055191045,103840.842628479,139004.67318038945,158528.35245017393
419,2021-05-10,1,9,57572.65690994267,80415.90480804443,137988.56171798712,156629.68035743135
420,2021-05-11,0,9,57572.65690994267,79777.31094360352,137349.9678535462,155126.98063124192
421,2021-05-12,1,10,52634.53958511357,82681.46171569824,135316.00130081183,151775.9757013661
422,2021-05-13,0,10,52634.53958511357,83907.89222717285,136542.43181228644,153251.8115585116
423,2021-05-14,0,10,52634.53958511357,85386.23275756836,138020.77234268194,155609.07508376378
424,2021-05-17,0,10,52634.53958511357,85283.2592010498,137917.7987861634,155058.41871650878
425,2021-05-18,1,11,31996.889762115523,105347.11990356445,137344.00966567997,153949.64444639074
426,2021-05-19,0,11,31996.889762115523,105104.46395874023,137101.35372085575,153398.9887241356
427,2021-05-20,1,10,54716.35915298467,83074.79400634766,137791.15315933232,155241.1342267224
428,2021-05-21,1,11,30558.260855865523,107165.27900695801,137723.53986282353,155525.82542954473
429,2021-05-24,1,12,16757.715283966107,121213.22994232178,137970.94522628788,157253.92638525725
430,2021-05-25,1,11,22173.948892211956,114632.98053741455,136806.9294296265,156634.29924308334
431,2021-05-26,0,11,22173.948892211956,114596.65908813477,136770.60798034671,157293.34870314453
432,2021-05-27,1,12,2555.5530517578554,134063.42735290527,136618.98040466313,158045.65856872834
433,2021-05-28,0,12,2555.5530517578554,134542.91019439697,137098.46324615483,158204.59862086957
434,2021-06-01,0,12,2555.5530517578554,133794.22149658203,136349.7745483399,158091.73817644603
435,2021-06-02,0,12,2555.5530517578554,133982.42645263672,136537.97950439458,158026.0201852436
436,2021-06-03,1,12,2555.5530517578554,134699.25994873047,137254.81300048833,157520.9685167112
437,2021-06-04,0,12,2555.5530517578554,135214.32266235352,137769.87571411137,159074.22422830993
438,2021-06-07,0,12,2555.5530517578554,137181.866645813,139737.41969757085,159005.81382577764
439,2021-06-08,0,12,2555.5530517578554,136639.41097259521,139194.96402435307,158707.17329718688
440,2021-06-09,1,12,2555.5530517578554,136423.0812072754,138978.63425903325,158118.26970932874
441,2021-06-10,1,11,26006.588604736367,114488.07830810547,140494.66691284184,158837.0787982838
442,2021-06-11,0,11,26006.588604736367,113492.32597351074,139498.91457824712,159119.30743267463
443,2021-06-14,0,11,26006.588604736367,113488.60969543457,139495.19830017095,159216.81478920157
444,2021-06-15,2,11,24619.635847473182,114612.2055053711,139231.84135284426,158693.83090647045
445,2021-06-16,0,11,24619.635847473182,113589.81113433838,138209.44698181155,157829.66576368012
446,2021-06-17,0,11,24619.635847473182,113203.83644104004,137823.4722885132,157576.4849032207
447,2021-06-18,1,12,6277.008802795444,129872.20783233643,136149.21663513186,155645.15119562973
448,2021-06-21,1,13,463.67423095706545,137672.68180847168,138136.35603942873,157726.9216180607
449,2021-06-22,0,13,463.67423095706545,137807.62519836426,138271.2994293213,158388.22972532138
450,2021-06-23,0,13,463.67423095706545,136771.37966156006,137235.0538925171,158799.67429431985
451,2021-06-24,1,13,463.67423095706545,139276.67636871338,139740.35059967043,160393.14735292533
452,2021-06-25,1,12,5830.525981140171,134088.43593597412,139918.9619171143,160858.16357275168
453,2021-06-28,0,12,5830.525981140171,134105.8349609375,139936.36094207768,161351.72911056492
454,2021-06-29,0,12,5830.525981140171,134493.21784973145,140323.74383087162,161130.3938186903
455,2021-06-30,2,11,18899.864097595248,122091.3896560669,140991.25375366214,161455.82708011926
456,2021-07-01,0,11,18899.864097595248,122781.7741394043,141681.63823699954,162207.1714078838
457,2021-07-02,0,11,18899.864097595248,123508.27655792236,142408.1406555176,163057.03868602792
458,2021-07-06,1,11,18899.864097595248,122471.59538269043,141371.45948028567,161887.51840706752
459,2021-07-07,0,11,18899.864097595248,123015.61183929443,141915.47593688968,161997.50822682006
460,2021-07-08,0,11,18899.864097595248,122124.03392791748,141023.89802551272,160862.23961367318
461,2021-07-09,1,11,18899.864097595248,123171.72679901123,142071.59089660647,162808.99757713117
462,2021-07-12,1,12,11399.400405883822,130956.05697631836,142355.45738220218,164109.55288572685
463,2021-07-13,0,12,11399.400405883822,130406.4245223999,141805.82492828372,163187.1948241761
464,2021-07-14,0,12,11399.400405883822,130932.01866149902,142331.41906738284,162880.62438788338
465,2021-07-15,2,11,15171.022571563753,126488.51222991943,141659.53480148318,162497.53459086383
466,2021-07-16,0,11,15171.022571563753,125643.2300567627,140814.25262832645,161163.2071670722
467,2021-07-19,0,11,15171.022571563753,124289.9923324585,139461.01490402225,159024.96716602377
468,2021-07-20,1,10,20388.363533020052,120011.21997833252,140399.58351135257,161375.5496470841
469,2021-07-21,1,10,13836.743508911166,127147.76840209961,140984.51191101078,162703.10643121757
470,2021-07-22,0,10,13836.743508911166,127229.93221282959,141066.67572174076,162595.22670182463
471,2021-07-23,0,10,13836.743508911166,128126.75457000732,141963.4980789185,163591.75054982817
472,2021-07-26,0,10,13836.743508911166,127951.35173797607,141788.09524688724,164242.7285526621
473,2021-07-27,1,10,13836.743508911166,126269.1967010498,140105.94020996097,163344.45761474193
474,2021-07-28,0,10,13836.743508911166,126505.28373718262,140342.02724609378,163283.8685136137
475,2021-07-29,0,10,13836.743508911166,127191.2582397461,141028.00174865726,164608.26904193682
476,2021-07-30,2,10,12225.725702667269,128019.63005065918,140245.35575332644,163963.25559386337
477,2021-08-02,0,10,12225.725702667269,128273.41766357422,140499.14336624148,164079.12939260725
478,2021-08-03,1,10,12225.725702667269,130044.22569274902,142269.95139541628,165333.41702980644
479,2021-08-04,0,10,12225.725702667269,129483.4789276123,141709.20463027956,164333.3437998167
480,2021-08-05,1,9,31086.309983062776,110651.59721374512,141737.9071968079,165638.62434461457
481,2021-08-06,1,10,26099.288664245636,115776.82189941406,141876.1105636597,165842.24576590923
482,2021-08-09,1,11,16568.62980346683,125515.68031311035,142084.3101165772,165963.49294978863
483,2021-08-10,1,10,42999.728442382846,99751.0196685791,142750.74811096195,166496.69064243184
484,2021-08-11,0,10,42999.728442382846,100522.60475158691,143522.33319396977,167165.78999091015
485,2021-08-12,1,11,38416.11051025394,105510.42366027832,143926.53417053225,167847.40314255407
486,2021-08-13,0,11,38416.11051025394,105941.0285949707,144357.13910522463,167934.3590141027
487,2021-08-16,0,11,38416.11051025394,106027.95066833496,144444.0611785889,167705.4456415964
488,2021-08-17,0,11,38416.11051025394,106005.64155578613,144421.75206604006,166144.96915757493
489,2021-08-18,1,12,2447.0258911133133,140374.3621826172,142821.38807373052,165016.85983726647
490,2021-08-19,0,12,2447.0258911133133,139541.91284179688,141988.9387329102,164664.23938938582
491,2021-08-20,1,11,10026.402342224153,132293.3437347412,142319.74607696536,166024.75187589708
492,2021-08-23,0,11,10026.402342224153,133610.87112426758,143637.27346649172,167628.3262001866
493,2021-08-24,1,11,10026.402342224153,133709.7770690918,143736.17941131594,167910.10763061472
494,2021-08-25,1,10,28740.050553894074,114143.77555847168,142883.82611236576,168419.52526969294
495,2021-08-26,0,10,28740.050553894074,112789.54963684082,141529.6001907349,167356.89777653877
496,2021-08-27,1,11,27441.534136581453,114888.30738067627,142329.84151725774,168977.8430972752
497,2021-08-30,2,11,18957.91862754825,123047.51253128052,142005.43115882878,169493.0778380629
498,2021-08-31,0,11,18957.91862754825,121918.83449554443,140876.7531230927,169411.06063837526
499,2021-09-01,0,11,18957.91862754825,121991.36095046997,140949.27957801824,169166.60424621849
500,2021-09-02,0,11,18957.91862754825,121485.11810302734,140443.0367305756,169686.24136963062
501,2021-09-03,1,12,6236.720893478425,134143.53857040405,140380.25946388248,169486.2446046173
502,2021-09-07,0,12,6236.720893478425,133756.6156387329,139993.33653221134,169113.18727632595
503,2021-09-08,0,12,6236.720893478425,134058.74462127686,140295.46551475528,168953.14611451293
504,2021-09-09,1,12,6236.720893478425,133091.01753234863,139327.73842582706,168039.4025089238
